,약국명,토요일 시작,토요일 종료,일요일 시작,일요일 종료,공휴일 시작,공휴일 종료,위도,경도,구별
112,금오약국,0900,1500,,,,,37.5677014,126.97884509999999,중구
113,희구약국,0900,1700,,,,,37.5584646,126.97735719999999,중구
114,신라약국,0900,1400,,,,,37.5667974,126.9815345,중구
115,신성약국,0900,2200,,,,,37.562436100000006,127.0148375,중구
116,지하근화사약국,0730,2100,,,,,37.566937599999996,127.0015264,중구
117,조동약국,0930,1300,,,,,37.5673064,126.9867527,중구
118,아세아약국,0800,1700,,,,,37.5649007,126.99297469999999,중구
119,백조약국,0800,0800,,,,,37.569080299999996,126.9758729,중구
120,인우약국,0900,2100,,,0900,2100,37.5589283,126.96594650000002,중구
121,정원약국,1000,2200,,,1100,2200,37.5636675,126.9776064,중구
122,장수약국,0800,2000,0900,1700,0900,1700,37.5652265,127.0195821,중구
123,부일약국,0900,2100,,,0900,2100,37.5627334,127.0131064,중구
124,왕란약국,,,,,,,37.565213299999996,127.0063669,중구
125,광진약국,0830,1600,,,,,37.55992790000001,127.01325770000001,중구
126,동국약국,0830,1600,,,,,37.5607963,126.9988953,중구
127,동문약국,0900,1200,,,,,37.56696029999999,127.00624640000001,중구
128,남시약국,0800,1900,0900,1800,0900,1800,37.560728499999996,126.9777281,중구
129,영진약국,1000,1600,,,,,37.563844,126.99310439999999,중구
130,신평화약국,,,,,,,37.560204,126.9770969,중구
131,을지로5가보영약국,0900,1300,,,,,37.567854,127.00248880000001,중구
132,메디팜광주약국,0800,2100,,,,,37.5579756,126.9783282,중구
133,국민약국,0900,1300,,,,,37.5670341,127.0063439,중구
134,서울시니어스약국,0800,1630,,,,,37.5511032,127.00821450000001,중구
135,새생명약국,0900,1900,,,,,37.549138899999996,127.0093824,중구
136,성균제일약국,,,,,,,37.561147999999996,127.0000904,중구
137,신평화약국,,,,,,,37.5694216,127.0110315,중구
138,무릉약국,0700,1900,,,,,37.5624756,126.99632040000002,중구
139,행복한약국,0900,1500,,,,,37.5634635,127.015948,중구
140,기풍약국,0900,1600,,,,,37.563149700000004,127.0190592,중구
141,우정약국,0800,2000,0800,1200,,,37.570535799999995,126.99986979999998,종로구
142,제일약국,,,,,,,37.572059,126.9812682,종로구
143,종로백제약국,1000,1830,1000,1830,1000,1830,37.5712211,127.00397439999999,종로구
144,종로한사랑약국,0900,1500,,,,,37.57270020000001,127.01607209999999,종로구
145,부광약국,0900,1930,0900,1930,0900,1930,37.5712049,127.00259809999999,종로구
146,삼원약국,0930,1800,,,,,37.5704416,126.9761633,종로구
147,글로리아약국,0900,1600,,,,,37.605335100000005,126.96685819999999,종로구
148,옥광약국,0850,1350,,,,,37.5768331,126.9974228,종로구
149,하트약국,0900,2200,1200,2100,1200,2000,37.58266589999999,127.0021429,종로구
150,열린온누리약국,0900,2000,,,,,37.5758067,127.0212457,종로구
151,종로백세약국,0900,1900,1030,1800,,,37.5712402,127.0022919,종로구
152,서울종로약국,0830,1530,,,,,37.5817751,127.0016498,종로구
153,신동화약국,0900,1700,,,,,37.571319700000004,127.007659,종로구
154,신두산약국,0900,1800,,,,,37.5735393,127.01545320000001,종로구
155,동남약국,0900,2200,1200,2000,,,37.570087799999996,126.9912669,종로구
156,동서약국,0900,1930,,,,,37.5707152,127.00232390000001,종로구
157,성진약국,1000,2100,,,,,37.572140000000005,126.9910162,종로구
158,새명성약국,0800,1500,,,,,37.5703858,126.97408909999999,종로구
159,김해약국,0800,2000,,,,,37.5706688,127.0006808,종로구
160,삼정바로약국,0845,1300,,,,,37.56787429999999,126.9682656,종로구
161,보광약국,0900,1400,,,,,37.579442799999995,127.0017081,종로구
162,한솔약국,0800,1500,,,,,37.576300700000004,126.9707373,종로구
163,대서울약국,0900,1400,,,,,37.57620479999999,126.99759540000001,종로구
164,종오약국,0800,2000,,,,,37.57108729999999,126.99944690000001,종로구
165,보령약국,0800,1930,0900,1700,0900,1700,37.571301299999995,127.0004652,종로구
166,지영오행당약국,0830,2200,1100,2100,,,37.5855097,126.99705970000001,종로구
167,신세계약국,0900,2200,1300,2100,1400,2100,37.570096899999996,126.9913845,종로구
168,중앙약국,0900,1230,,,,,37.567376700000004,126.96566440000001,종로구
169,신서대문대학약국,0900,1230,,,,,37.56746649999999,126.9656304,종로구
170,다나약국,0900,2000,,,,,37.570112200000004,126.9919061,종로구
171,행복한약국,1000,1800,,,,,37.58125649999999,126.96940330000001,종로구
172,백수약국,0800,2100,0800,2100,0800,2100,37.571699100000004,127.00131770000002,종로구
173,메디칼약국,0830,1300,,,,,37.5671711,126.96750559999998,종로구
174,올리브약국,0900,1400,,,,,37.5704347,126.9747439,종로구
175,새현대약국,,,,,,,37.5752089,126.96058740000001,종로구
176,대우사약국,0900,2100,,,,,37.55849370000001,126.97427590000001,중구
177,미소약국,0900,1700,,,,,37.562724700000004,127.00648829999999,중구
178,다산온누리약국,0900,2200,1000,2000,1000,2000,37.5558422,127.0109529,중구
179,동대문허브약국,1000,1630,,,,,37.5516055,127.00836969999999,중구
180,독일사약국,0900,1600,,,,,37.5703294,127.0192979,중구
181,메디팜늘봄약국,0900,1800,,,,,37.5631033,127.0152125,중구
182,회현약국,0900,1400,,,,,37.5604309,126.9948623,중구
183,열린약국,1000,2200,1000,2200,,,37.570873299999995,127.0213284,중구
184,신등원약국,,,,,,,37.5621363,126.99022749999999,중구
185,온누리정도약국,0900,1600,,,,,37.5359774,126.96197509999999,용산구
186,이층성장약국,0900,1500,,,,,37.520139799999995,126.9718634,용산구
187,편한약국,0830,1500,,,,,37.5185268,126.98067959999999,용산구
188,온누리백합약국,0850,1330,,,,,37.5487848,126.9774713,용산구
189,소아제일약국,0830,1330,0900,1800,0830,1800,37.53321700000001,127.0047222,용산구
190,서울약국,0900,1300,,,,,37.545959100000005,126.97227269999999,용산구
191,이촌약국,,,,,,,37.520139799999995,126.9718634,용산구
192,가까운우리약국,0900,1300,,,,,37.5288539,126.96404469999999,용산구
193,부자약국,0900,2100,,,,,37.53207379999999,127.0053947,용산구
194,용산대학약국,0900,1800,,,,,37.5332256,127.004567,용산구
195,수약국,0800,1600,,,0800,1300,37.5396294,126.9608563,용산구
196,효창약국,0900,1430,,,,,37.5407446,126.95836729999999,용산구
197,참온누리약국,0900,2100,0900,1600,,,37.5466124,126.98153870000002,용산구
198,신진약국,0900,1700,,,,,37.5305523,126.99691010000001,용산구
199,이촌프라자약국,0900,2000,,,,,37.5180908,126.97871609999999,용산구
200,가장큰태평양약국,0900,1300,,,,,37.5332791,127.00385690000002,용산구
201,금보약국,0900,1500,,,,,37.5339773,126.95037830000001,용산구
202,홍주약국,0830,1400,,,,,37.520855600000004,126.96984099999999,용산구
203,새희망약국,0900,1300,,,,,37.565188299999996,127.0542199,성동구
204,정은약국,,,,,,,37.5481357,127.01959779999999,성동구
205,새인선약국,0900,2200,1200,2200,0900,2200,37.5459875,127.0541717,성동구
206,어울림온누리약국,0900,1500,,,,,37.5422885,127.0181535,성동구
207,한진약국,0900,1500,,,,,37.5559126,127.0290958,성동구
208,태화약국,,,,,,,37.5453477,127.05426909999998,성동구
209,실로암약국,0900,2100,,,,,37.5645052,127.0535335,성동구
210,옥수벽산약국,0900,1500,,,,,37.5409152,127.017273,성동구
211,하이온누리약국,0900,1600,,,,,37.5578253,127.027423,성동구
212,옥수벽산약국,0900,1500,,,,,37.568672,127.0320307,성동구
213,다나을약국,0900,1700,,,,,37.548640500000005,127.01692379999999,성동구
214,보명약국,0900,1400,1200,1530,,,37.5470841,127.02045690000001,성동구
215,성수메디칼약국,,,,,,,37.5446009,127.05688470000001,성동구
216,국제약국,,,,,,,37.547734600000005,127.0212111,성동구
217,상도약국,0800,1800,0900,1800,,,37.560366200000004,127.03268030000001,성동구
218,제일약국,0900,2100,,,,,37.549609100000005,127.03053670000001,성동구
219,부일약국,0600,1800,0600,1500,0600,1800,37.55893,127.0368788,성동구
220,시대약국,0830,2200,,,,,37.5675093,127.0447,성동구
221,새인선약국,0900,2200,1200,2200,0900,2200,37.551425099999996,127.0678489,성동구
222,21세기메디칼약국,0900,1700,,,,,37.5543052,127.01982930000001,성동구
223,새서독약국,0800,1800,1300,1900,,,37.55846289999999,127.0333014,성동구
224,새대우약국,0830,2230,1600,2300,,,37.561807,127.05347250000001,성동구
225,부원약국,0900,1500,,,,,37.5377259,127.05237509999999,성동구
226,도원약국,0800,1930,,,,,37.548357700000004,127.0210592,성동구
227,신라약국,0900,2230,0900,2230,1100,2200,37.550094200000004,127.0670382,성동구
228,용하약국,0830,1800,,,,,37.5658906,127.0516845,성동구
229,새왕약국,0830,1900,,,,,37.54839279999999,127.0656494,성동구
230,제민약국,0830,2130,,,,,37.5366054,127.05862040000001,성동구
231,은혜약국,0900,1430,,,,,37.5522839,127.01914509999999,성동구
232,왕십리약국,0830,2200,,,,,37.562166,127.03218840000001,성동구
233,우당약국,0800,1800,,,,,37.5431159,127.0545112,성동구
234,유림약국,0830,2000,,,,,37.5607155,127.02935490000002,성동구
235,신동아약국,0930,1700,,,,,37.545680100000006,127.04497420000001,성동구
236,연세우리약국,0900,1300,0900,2100,0900,2100,37.5388191,127.0473621,성동구
237,영민약국,0830,1300,,,,,37.546219799999996,127.05336070000001,성동구
238,수명약국,0900,2000,0900,2100,,,37.546083,127.04498149999999,성동구
239,예전약국,0900,2200,,,,,37.5648266,127.0356936,성동구
240,한신약국,,,,,,,37.5549336,127.03674270000002,성동구
241,상보약국,0900,1700,,,,,37.5403071,127.06260790000002,성동구
242,메디팜보배약국,0900,2000,,,,,37.54682329999999,127.0546783,성동구
243,동틀약국,0900,1500,1000,2000,,,37.544523999999996,127.065004,성동구
244,은하약국,0900,1500,,,,,37.5481659,127.0194469,성동구
245,염광약국,0800,1500,,,,,37.544006700000004,127.0566082,성동구
246,메디팜일진약국,,,0900,1800,,,37.562624799999995,127.0541074,성동구
247,정민약국,1100,2300,1100,2300,1100,2300,37.567799900000004,127.0506845,성동구
248,대한약국,0900,1800,,,,,37.5498685,127.0162524,성동구
249,보람약국,0900,1400,0900,1300,0900,1300,37.54011759999999,127.0163862,성동구
250,세심약국,0900,2200,,,,,37.5695013,127.04245139999999,성동구
251,삼일약국,0900,2130,,,,,37.5483946,127.0213722,성동구
252,신세계약국,0700,2000,1000,2000,0700,2000,37.5366902,127.0575116,성동구
253,메디팜대림약국,0900,2000,,,,,37.5578253,127.027423,성동구
254,메디팜한솔약국,0900,2100,,,,,37.5559126,127.0290958,성동구
255,대학약국,0900,1300,,,,,37.5598989,127.0415624,성동구
256,대중약국,0900,2130,1500,2130,0900,2130,37.564466700000004,127.02806340000001,성동구
257,새왕약국,0830,1900,,,,,37.5484002,127.065896,성동구
258,대우약국,0900,2000,,,,,37.54699420000001,127.01994199999999,성동구
259,서울약국,0900,1900,,,0900,1900,37.5691167,126.9758034,중구
260,신평화약국,,,,,,,37.5543862,127.0112822,중구
261,우리네약국,0900,1600,,,,,37.5547032,127.0146066,중구
262,타워약국,0800,1400,,,,,37.565910200000005,127.02173629999999,중구
263,참조은약국,0800,1330,,,,,37.5658906,126.99558640000001,중구
264,서울왕약국,0830,1900,,,,,37.560807700000005,126.9781378,중구
265,양지약국,0900,1300,,,,,37.5631536,126.9900202,중구
266,올리브약국,0830,1300,,,,,37.5614986,126.9963924,중구
267,좋은약국,,,,,,,37.5538063,127.01067759999998,중구
268,명동하이약국,1000,2300,1200,2300,1000,2300,37.565114200000004,126.98393109999999,중구
269,신당조은약국,0900,1400,,,,,37.5655788,127.02262579999999,중구
270,온누리센터원약국,,,,,,,37.567358299999995,126.98513559999999,중구
271,힘찬약국,0900,1600,,,,,37.5677054,127.00816540000001,중구
272,광희약국,0900,2130,1700,2130,,,37.5639754,127.0074496,중구
273,을지수온누리약국,0900,1200,,,,,37.564567499999995,126.989099,중구
274,메디홈약국,0900,1600,,,,,37.561288399999995,126.98147469999999,중구
275,하얀약국,0900,1300,,,,,37.564466700000004,126.98879240000001,중구
276,원정약국,0900,1400,,,,,37.5600735,127.01460829999999,중구
277,샘물온누리약국,0830,1400,,,,,37.5635275,127.0203865,중구
278,주원약국,0900,1300,1400,1900,,,37.56540469999999,127.0203223,중구
279,신삼성대학약국,0900,1300,,,,,37.56154980000001,126.9999797,중구
280,건강백세약국,0900,1800,,,,,37.558926899999996,126.96331609999999,중구
281,현대약국,0900,1300,,,,,37.55558679999999,127.0103564,중구
282,신정약국,0900,1600,,,,,37.549138899999996,127.0093824,중구
283,홍신약국,0930,1330,,,,,37.56705400000001,126.97953090000001,중구
284,신금호약국,0900,1530,,,,,37.5547663,127.02034499999999,성동구
285,정문약국,0900,1300,,,,,37.5579026,127.04128689999999,성동구
286,우인약국,0730,1430,,,,,37.562867,127.03207179999998,성동구
287,성수종로약국,0900,1700,,,,,37.547155700000005,127.05478719999999,성동구
288,늘푸른약국,0900,1500,,,,,37.546925200000004,127.04897109999999,성동구
289,한양약국,0900,2100,1200,2000,,,37.5594683,127.0404632,성동구
290,민제약국,0900,1330,,,,,37.5695013,127.04245139999999,성동구
291,백두산약국,0900,2200,0900,2200,0900,2300,37.5462755,127.0440499,성동구
292,선영약국,0930,2130,,,,,37.5668125,127.03074050000001,성동구
293,메디팜호정약국,0900,1700,,,,,37.544223200000005,127.049225,성동구
294,이수프라자약국,0900,1800,,,,,37.5612833,127.0345304,성동구
295,참사랑약국,0900,1500,,,,,37.565831700000004,127.043053,성동구
296,행복이열리는건강약국,0900,1700,,,,,37.5452446,127.0570452,성동구
297,평안약국,0900,1800,,,,,37.558131700000004,127.03544479999998,성동구
298,공중약국,0900,1500,,,,,37.5374152,127.05509350000001,성동구
299,기린약국,0830,1600,,,,,37.541819700000005,127.01023970000001,성동구
300,정성약국,1130,1400,,,,,37.5665375,127.033025,성동구
301,성수종로약국,0900,1700,,,,,37.5603504,127.04512859999998,성동구
302,이화한솔약국,0800,1700,,,,,37.569932200000004,127.03782040000002,성동구
303,행복한약국,0900,1430,,,,,37.5422258,127.01419369999999,성동구
304,중앙종로약국,0900,1700,,,,,37.563894899999994,127.0528315,성동구
305,더힘찬약국,0830,1630,,,,,37.5475722,127.0227172,성동구
306,효민프라자약국,0800,1300,,,,,37.56325,127.0419088,성동구
307,성산약국,0900,1400,,,,,37.5605018,127.03527279999999,성동구
308,스타빌약국,0900,1500,,,,,37.5612833,127.0345304,성동구
309,명동온누리약국,0900,1900,,,,,37.5551685,127.03614509999998,성동구
310,비트플렉스약국,1030,2130,1030,2130,1030,2130,37.5621482,127.03794209999998,성동구
311,스마일온누리약국,1000,2200,1000,2200,1000,2200,37.539938899999996,127.0531674,성동구
312,신성림약국,0900,1500,,,,,37.5597894,127.0412831,성동구
313,화생약국,0900,1530,,,,,37.5547663,127.02034499999999,성동구
314,유명한약국,0830,2130,0900,2100,0830,2030,37.5483456,127.02188100000001,성동구
315,비타민약국,0900,1300,,,,,37.562356,127.0355794,성동구
316,자연온누리약국,,,,,,,37.5384827,127.0549567,성동구
317,다니엘약국,0900,1600,,,,,37.5239994,126.9595629,용산구
318,건강한약국,0900,1500,,,,,37.5484879,126.96326380000001,용산구
319,신효창프라자약국,0800,1600,0800,1300,0800,1300,37.5395573,126.96106670000002,용산구
320,사랑플러스약국,0900,1330,,,,,37.5413682,126.9732953,용산구
321,다정약국,0900,1400,,,,,37.5505381,126.9749622,용산구
322,보광프라자약국,0900,2130,,,0900,1900,37.527235,126.9996098,용산구
323,푸른약국,0900,1400,,,,,37.549535600000006,126.9772925,용산구
324,다나약국,0900,1500,,,,,37.5497544,126.9772702,용산구
325,옵티마찬미약국,1000,1300,,,,,37.532441799999994,127.00564440000001,용산구
326,보림사약국,0900,1300,,,,,37.5343544,126.9748409,용산구
327,가정약국,0900,1200,,,,,37.5492865,126.9696739,용산구
328,수명약국,1000,1700,0900,2130,,,37.5457359,126.98166950000001,용산구
329,소명약국,0930,2200,,,,,37.5340717,126.99542040000001,용산구
330,신보영약국,1000,1500,,,,,37.5326037,126.97152369999999,용산구
331,신용산약국,0830,1300,,,,,37.52531219999999,126.96304270000002,용산구
332,신정제약국,0900,1700,,,,,37.525262299999994,126.96455259999999,용산구
333,대성옵티마약국,0900,1700,,,,,37.539336299999995,126.98916809999999,용산구
334,알파약국,0830,1600,,,,,37.5282487,126.9991845,용산구
335,풍전약국,0900,1500,,,,,37.5328154,126.9525533,용산구
336,새무림약국,0900,1300,,,,,37.5258693,126.964413,용산구
337,삼정약국,0830,2200,1500,2100,,,37.533447100000004,126.9558212,용산구
338,동아약국,0900,1900,1000,1900,,,37.538838899999995,126.98874029999999,용산구
339,성도약국,0900,1900,1000,1800,,,37.5403801,126.99164990000001,용산구
340,은정약국,0830,1900,,,,,37.5466117,126.97811329999999,용산구
341,우정약국,0900,1600,,,,,37.5380677,126.9676185,용산구
342,임상약국,0900,2100,0900,2100,0900,2100,37.52783779999999,126.9545621,용산구
343,승현약국,0900,2100,1300,2100,,,37.5511934,126.9631267,용산구
344,신태양약국,0900,2000,1230,2000,,,37.5493399,126.979872,용산구
345,신명약국,0900,2000,1600,2000,,,37.5493399,126.979872,용산구
346,경인약국,0900,2100,,,,,37.537333700000005,126.959441,용산구
347,동부약국,0830,2230,,,,,37.5200093,126.97446699999999,용산구
348,수복약국,0730,2400,0730,2400,0730,2400,37.539221399999995,126.9575013,용산구
349,소망약국,0900,1700,,,,,37.5185208,126.9760327,용산구
350,풍전약국,0900,1500,,,,,37.5338365,126.9939277,용산구
351,남선약국,1000,1400,,,,,37.5350006,126.96145349999999,용산구
352,대한당약국,0830,1800,,,,,37.5327895,126.9978498,용산구
353,새서부약국,0900,1300,,,,,37.544358100000004,126.9718771,용산구
354,보현온누리약국,0900,2100,,,1000,2000,37.5458724,126.9850682,용산구
355,명진약국,0900,2100,0900,2100,,,37.5465566,126.98174660000001,용산구
356,메디팜미래로약국,0830,2200,1000,2200,,,37.544782399999995,126.96825349999999,용산구
357,동오약국,0900,2130,0900,2130,,,37.5263534,127.0009509,용산구
358,실로암약국,0930,2000,,,,,37.5334283,126.96217,용산구
359,명진당약국,1000,1830,,,,,37.5542065,126.96878000000001,용산구
360,새건우약국,,,,,,,37.5532727,126.9752699,용산구
361,백경약국,0900,1800,1300,1700,,,37.5349173,126.95956170000001,용산구
362,신우성약국,0900,1800,,,,,37.54205700000001,126.9720038,용산구
363,구일온누리약국,0830,1300,,,,,37.5185268,126.98067959999999,용산구
364,용약국,0800,2100,,,,,37.53310820000001,127.0043174,용산구
365,정화약국,0900,1500,,,,,37.5454408,126.9734986,용산구
366,코끼리약국,0900,1300,,,,,37.5271282,127.0002912,용산구
367,신세계약국,0900,1800,,,,,37.525979,126.9999321,용산구
368,세계약국,0900,1300,,,,,37.535578,126.9617453,용산구
369,원효종로엠약국,0900,1900,,,,,37.535303799999994,126.9605882,용산구
370,인원약국,0900,1900,,,,,37.545986600000006,126.9849365,용산구
371,구온누리약국,0830,1600,,,1000,1300,37.551293799999996,126.9625504,용산구
372,서울중앙약국,0700,2300,0700,2300,0700,2300,37.5490645,126.9704658,용산구
373,정문약국,0840,1300,0840,1840,,,37.533187100000006,127.00480400000001,용산구
374,국제약국,0900,2100,1530,2030,,,37.544166600000004,126.97254509999999,용산구
375,세브레스약국,0830,1300,,,,,37.5332529,127.00417409999999,용산구
376,한국약국,0830,1500,1000,2000,1000,2000,37.5185268,126.98067959999999,용산구
377,시온약국,1400,2200,,,,,37.5338278,127.00813329999998,용산구
378,보승약국,0900,1500,,,,,37.5312119,126.9990419,용산구
379,종로프라자약국,1000,2300,1000,2330,1000,2300,37.5288539,126.96404469999999,용산구
380,메디팜나은약국,1000,1900,,,,,37.53711800000001,126.97288629999998,용산구
381,3층 파란문 약국,1000,1530,,,,,37.5338278,127.00813329999998,용산구
382,가까운우리약국,0900,1300,,,,,37.5336693,127.0056881,용산구
383,메디팜최약국,0900,1600,,,,,37.548522399999996,126.9701903,용산구
384,서현약국,0900,1430,,,,,37.5209017,126.96933359999998,용산구
385,굿윌정약국,0900,1800,,,,,37.5500585,126.97711329999998,용산구
386,희망약국,0900,1300,,,,,37.535578,126.9617453,용산구
387,연희온누리약국,0900,1300,,,,,37.5447285,126.9716774,용산구
388,진로약국,0800,1500,,,,,37.5371206,127.05509609999999,성동구
389,조은약국,,,,,,,37.5604966,127.0671383,성동구
390,새희망약국,0900,1300,,,,,37.5625432,127.0356732,성동구
391,미소진약국,0900,1300,,,,,37.548440500000005,127.0180117,성동구
392,21세기메디칼약국,0900,1700,,,,,37.5605018,127.03527279999999,성동구
393,성모약국,0900,1500,,,,,37.538970500000005,127.053647,성동구
394,약사랑옵티마약국,,,,,,,37.5554834,127.0244633,성동구
395,옵티마뚝도시장약국,0900,2200,1000,2200,1000,2200,37.537454100000005,127.0540995,성동구
396,신수정약국,,,,,,,37.53647720000001,127.05983959999999,성동구
397,수정약국,,,,,,,37.548016,127.022123,성동구
398,메디팜일진약국,,,0900,1800,,,37.5616976,127.03429070000001,성동구
399,성은약국,0900,2100,,,,,37.549527600000005,127.04719979999999,성동구
400,텐즈힐약국,0900,1430,,,,,37.5663079,127.0369547,성동구
401,해오름약국,,,,,,,37.54371039999999,127.0152436,성동구
402,옥수대한약국,0900,1500,0900,1300,,,37.5465935,127.01429750000001,성동구
403,산호약국,0900,2000,1000,1800,,,37.5627213,127.0334331,성동구
404,한샘약국,0900,1500,,,,,37.5643933,127.0305274,성동구
405,온누리건강약국,0900,2200,,,,,37.529207299999996,127.08260619999999,광진구
406,청구약국,0900,1600,,,,,37.541315600000004,127.0972239,광진구
407,아나파약국,0900,1700,,,,,37.5680939,127.0826253,광진구
408,보은약국,,,,,,,37.554709100000004,127.09326409999998,광진구
409,자양열린약국,0900,1800,,,,,37.5333663,127.0810719,광진구
410,우리들약국,0900,1700,,,,,37.556859,127.0902274,광진구
411,화양종로약국,0900,1430,,,,,37.54965079999999,127.0705803,광진구
412,진주약국,0830,1630,,,,,37.5357006,127.08300190000001,광진구
413,강변그랜드약국,0900,1800,0900,1800,,,37.543291100000005,127.069075,광진구
414,신성모약국,0800,1500,,,,,37.536277,127.0637797,광진구
415,한사랑약국,0900,2200,,,,,37.5518092,127.09240290000001,광진구
416,금성약국,0830,2200,1300,2200,1000,1900,37.537644799999995,127.0836627,광진구
417,혜성약국,0900,1300,,,,,37.5330173,127.06689569999999,광진구
418,뉴메디칼약국,0900,2130,0900,2130,,,37.5359613,127.06522520000001,광진구
419,건대역약국,0900,2100,1000,1700,,,37.54073229999999,127.06737779999999,광진구
420,세란약국,0930,1400,,,,,37.5539877,127.088284,광진구
421,신세계약국,0900,1400,,,,,37.535713,127.0672072,광진구
422,예일약국,0900,2000,,,,,37.540040000000005,127.08938959999999,광진구
423,광진온누리약국,0830,1400,,,,,37.542430700000004,127.0984665,광진구
424,중곡메디칼약국,0830,2000,,,,,37.5575556,127.0876678,광진구
425,명약국,0800,1500,,,,,37.5423046,127.10047890000001,광진구
426,일송약국,0930,1400,,,,,37.5413346,127.09510870000001,광진구
427,광진백화점약국,0900,1300,,,,,37.55425839999999,127.0896338,광진구
428,미래약국,0900,1600,,,,,37.550751500000004,127.07087,광진구
429,21세기약국,0900,2100,,,,,37.557947799999994,127.08758600000002,광진구
430,자양하나약국,0900,1800,,,,,37.5562652,127.091045,광진구
431,온누리선명약국,0900,2100,,,,,37.558777899999995,127.08807620000002,광진구
432,푸른온누리약국,0900,1500,,,,,37.558369799999994,127.0773061,광진구
433,굿모닝약국,0840,1310,,,,,37.53692050000001,127.0828693,광진구
434,우리온누리약국,0830,1600,,,,,37.540760600000006,127.0958071,광진구
435,무지개약국,0900,2200,,,,,37.53588370000001,127.0655509,광진구
436,애플약국,0930,1600,,,,,37.5402721,127.0704942,광진구
437,사랑약국,0830,1330,,,,,37.53513,127.0836561,광진구
438,선약국,0900,1400,,,,,37.561482899999994,127.0888121,광진구
439,강변그랜드약국,0900,1800,0900,1800,,,37.5373373,127.09767240000002,광진구
440,초원약국,0900,1800,,,0900,1800,37.535315000000004,127.09339140000002,광진구
441,온누리강변프라자약국,0900,2200,0900,1800,0900,1800,37.5373373,127.09767240000002,광진구
442,대화약국,0900,1500,,,,,37.556089,127.0722071,광진구
443,새서울약국,0900,1700,,,,,37.551338200000004,127.09208600000001,광진구
444,화양백화점약국,0830,1700,,,,,37.5483939,127.0689754,광진구
445,군자종로약국,0800,1700,,,,,37.557075899999994,127.0806518,광진구
446,스마일약국,0900,1600,,,,,37.5424578,127.1019051,광진구
447,군자역우리약국,0900,1900,,,,,37.5325759,127.0679308,광진구
448,군자백화점약국,0900,2200,,,,,37.5559761,127.0815142,광진구
449,뉴메디칼약국,0900,2130,0900,2130,,,37.5483453,127.0693268,광진구
450,비전약국,0830,2200,0900,2000,0900,2000,37.5389211,127.06680520000002,광진구
451,미소약국,0900,1300,,,,,37.5644562,127.0807479,광진구
452,참사랑약국,0930,1600,,,,,37.5557086,127.08791670000001,광진구
453,광진프라자약국,0900,1400,,,,,37.5640246,127.08005259999999,광진구
454,대학약국,0900,1300,,,,,37.592893,127.05237120000001,동대문구
455,새성수약국,0800,2300,1100,2300,1100,2300,37.58071760000001,127.05163229999998,동대문구
456,명약국,1000,1900,,,,,37.5873161,127.0605535,동대문구
457,삼성엠(M)약국,0900,1500,,,,,37.583385899999996,127.04897509999999,동대문구
458,새경희약국,0830,1330,,,,,37.5930245,127.0514693,동대문구
459,진선미약국,0900,1700,,,,,37.569072399999996,127.06413909999998,동대문구
460,아파트엠약국,0830,2100,1000,2100,,,37.5727927,127.03216869999999,동대문구
461,조령약국,0900,1530,,,,,37.5651481,127.07000249999999,동대문구
462,우진당약국,1000,1800,,,,,37.578080299999996,127.0579298,동대문구
463,경신당약국,,,,,,,37.5797451,127.0364635,동대문구
464,염광당약국,,,,,,,37.5816797,127.0387856,동대문구
465,홍약국,0830,1300,,,,,37.571296999999994,127.0584909,동대문구
466,새이화약국,0900,1530,,,,,37.5728009,127.0721334,동대문구
467,동아약국,0900,2200,,,,,37.57487390000001,127.04586029999999,동대문구
468,뉴메디칼약국,0900,1500,,,,,37.5779006,127.0569845,동대문구
469,외대조은약국,0900,2400,1000,2400,1000,2400,37.5764921,127.06045859999999,동대문구
470,메디팜동아약국,0900,1500,1300,1800,,,37.5966208,127.0670655,동대문구
471,바른손약국,0900,2000,,,,,37.5947355,127.0635256,동대문구
472,약손당약국,,,,,,,37.578799,127.03656969999999,동대문구
473,하은약국,0800,1500,,,,,37.576949400000004,127.057249,동대문구
474,이웃사랑약국,0900,2000,,,,,37.5815693,127.0713759,동대문구
475,동부메디칼약국,0830,1200,,,,,37.5755717,127.0307629,동대문구
476,새소망약국,0900,1400,,,,,37.5724575,127.07303429999999,동대문구
477,수인약국,0900,1700,,,,,37.5714281,127.0704615,동대문구
478,경희우리약국,0830,1300,,,,,37.579853299999996,127.03956880000001,동대문구
479,햇살약국,0930,1300,,,,,37.5688253,127.07158000000001,동대문구
480,경희중앙약국,0800,1330,,,,,37.576130799999994,127.02578570000001,동대문구
481,신종로사약국,0900,2000,,,0900,2000,37.594601899999994,127.06521000000001,동대문구
482,미소약국,0830,1300,,,,,37.5762079,127.05792290000001,동대문구
483,혜민약국,0900,1600,,,,,37.583329799999994,127.04437,동대문구
484,홈타운약국,0900,1400,,,,,37.5696393,127.07467439999999,동대문구
485,동대문보건약국,,,,,,,37.5749243,127.04029550000001,동대문구
486,킴스팜대보약국,0900,1600,,,,,37.5957733,127.062481,동대문구
487,오렌지약국,0900,1500,,,,,37.5717875,127.06599109999999,동대문구
488,제일성모약국,0900,1700,,,,,37.5829069,127.04399950000001,동대문구
489,미소온누리약국,0800,1500,,,,,37.5369745,127.08401940000002,광진구
490,현약국,0900,1430,,,,,37.5447592,127.0859475,광진구
